user_id,name,email,phone,age,city,account_type,signup_date,account_balance,kyc_complete,churn
USR00247,Elijah Parmar,manncharvi@example.net,+914766072832,32,Ahmedabad,current,2025-07-15,1690.78,False,1
USR00248,Chakrika Dhawan,kashvi08@example.net,+911009968814,28,Pune,current,2025-12-18,42421.61,True,0
USR00249,Hemangini Kakar,jvala@example.org,+913943129087,24,Lucknow,savings,2025-11-03,741.19,True,0
USR00250,Bina Bhavsar,guneet39@example.com,05231491357,29,Delhi,savings,2026-03-02,1422.6,True,0
USR00251,Falguni Mohan,janyamutti@example.com,+910533645257,43,Bengaluru,wallet,2025-04-12,23978.48,True,0
USR00252,Sanaya Parmer,vidhi81@example.org,9142834110,32,Delhi,current,2025-07-08,15707.73,True,0
USR00253,Nidhi Kala,ladurmi@example.net,+915639427881,18,Delhi,savings,2026-02-10,8931.97,True,0
USR00254,Januja Thakkar,kharenoah@example.net,+917229927503,44,Mumbai,current,2025-01-25,13266.86,True,0
USR00255,Vincent Bhatnagar,kala30@example.net,+918567700518,65,Bengaluru,savings,2025-06-20,10980.87,True,0
USR00256,Adya Ghosh,xradhakrishnan@example.net,1846386557,34,Bengaluru,savings,2026-05-02,2420.0,True,0
USR00257,Abeer Thaker,riagandhi@example.org,+918432225913,44,Jaipur,savings,2025-07-16,18994.27,True,0
USR00258,Ganga Comar,esrinivas@example.org,2603029922,18,Mumbai,wallet,2024-12-27,34053.84,True,0
USR00259,Manan Bhalla,aarnagole@example.net,09904137977,21,Mumbai,savings,2025-12-24,6499.24,True,0
USR00260,Theodore Roy,qabilvaidya@example.com,+915799136621,29,Ahmedabad,savings,2026-03-23,16634.31,True,0
USR00261,Samaksh Virk,mdoctor@example.org,+917990881172,36,Bengaluru,savings,2026-05-12,4774.68,True,0
USR00262,Raagini Vig,cprabhakar@example.net,6376599162,29,Pune,savings,2025-05-28,29429.23,True,0
USR00263,Vansha Kaul,mandernilima@example.com,+910098180635,28,Bengaluru,wallet,2025-02-28,49422.94,True,0
USR00264,Janaki Chhabra,poojakulkarni@example.com,6959463688,39,Mumbai,savings,2025-05-03,11214.02,True,0
USR00265,Praneel Prabhakar,tkulkarni@example.net,06213721386,59,Hyderabad,savings,2026-04-18,3574.71,True,0
USR00266,Charles Dyal,zahluwalia@example.org,+917961143519,38,Hyderabad,savings,2026-03-03,22041.53,True,0
USR00267,Leena Rattan,dakshesh27@example.com,+913843098839,40,Mumbai,current,2025-11-28,16518.98,True,0
USR00268,Balendra Parsa,aadidugar@example.org,06566938011,38,Delhi,wallet,2025-09-14,2490.53,True,0
USR00269,Ijaya Palan,upkaar93@example.com,09042681818,20,Hyderabad,savings,2025-07-25,15407.14,True,0
USR00270,Harini Dada,zashil76@example.net,03577907141,35,Mumbai,savings,2026-02-25,14995.72,True,0
USR00271,Thomas Karpe,nitara58@example.net,+914341651827,50,Chennai,current,2026-04-02,8384.48,True,0
USR00272,Irya Kamdar,qadim37@example.net,+913343333952,43,Hyderabad,savings,2025-11-07,25614.62,True,0
USR00273,Jagdish Brar,wahuja@example.net,+917595794728,26,Mumbai,savings,2025-09-27,33691.78,True,0
USR00274,Mitali Kapadia,chaturavora@example.com,08085627187,42,Bengaluru,wallet,2025-03-15,14401.91,True,0
USR00275,Abhiram Arora,ladlichaudhuri@example.com,09428434795,35,Chennai,savings,2025-08-23,31813.84,True,0
USR00276,Qarin Tara,akade@example.net,05647292931,27,Mumbai,savings,2025-08-28,3166.83,True,0
USR00277,Warinder Sankaran,jhayre@example.net,+917026728857,33,Hyderabad,wallet,2026-01-18,930.4,True,0
USR00278,Zashil Batta,schaudhary@example.org,+913471754558,35,Mumbai,savings,2025-07-31,21087.53,True,0
USR00279,Hemangini Bahri,wdara@example.net,3998245587,18,Mumbai,wallet,2025-08-08,7645.29,True,0
USR00280,Farhan Raj,ubika22@example.net,06996112535,29,Chennai,savings,2025-05-15,4188.9,True,0
USR00281,Bishakha Loke,cmadan@example.com,9876220234,38,Pune,current,2024-12-29,26236.33,True,0
USR00282,Shivansh Ganesan,gchauhan@example.org,08006811492,29,Bengaluru,savings,2025-01-18,515.88,False,1
USR00283,Madhavi More,yugmander@example.com,2282005577,47,Hyderabad,savings,2025-11-05,8891.45,True,0
USR00284,Sai Deshmukh,tanmayisaran@example.net,8457831745,34,Hyderabad,savings,2025-03-13,12820.44,True,0
USR00285,Abha Dugal,advaith08@example.org,04780774064,42,Kolkata,wallet,2025-03-11,7185.62,True,0
USR00286,Abhimanyu Prakash,nishasarkar@example.com,+912663416389,18,Pune,savings,2025-06-12,3573.52,True,0
USR00287,Bhavani Wali,nitara31@example.org,+914179749735,23,Pune,savings,2025-10-20,7427.18,True,1
USR00288,Max Bawa,grewalharsh@example.com,02703120735,28,Mumbai,wallet,2025-12-01,13985.19,True,0
USR00289,Devika Tara,ubika05@example.org,+910461872346,36,Delhi,savings,2025-04-19,2373.93,True,0
USR00290,Jairaj Kothari,psavant@example.net,+913718376452,26,Pune,savings,2026-04-19,529.37,False,1
USR00291,Jason Kulkarni,mmisra@example.com,+913136502491,41,Hyderabad,current,2025-12-05,3650.92,True,0
USR00292,Xavier Andra,somanmohammed@example.com,+913271950052,29,Mumbai,savings,2024-12-31,12466.88,True,0
USR00293,Jeremiah Sura,edhithapalan@example.com,3065240778,40,Delhi,savings,2025-02-05,61729.47,True,0
USR00294,Vrishti Gupta,ijayanaik@example.net,04982182744,47,Mumbai,current,2025-11-05,4626.18,True,0
USR00295,Sudiksha Acharya,bgoyal@example.net,09351863878,21,Delhi,current,2026-02-02,14326.23,True,0
USR00296,Barkha Naidu,hnagy@example.org,1022031731,40,Pune,savings,2025-09-25,19327.58,True,0
USR00297,Lipika Suri,chandran53@example.net,1037170586,37,Chennai,wallet,2025-01-29,26363.67,True,0
USR00298,Dalbir Lata,bobaldaksha@example.org,+918113863383,18,Pune,savings,2025-04-23,287.29,True,1
USR00299,Ojasvi Cherian,tara61@example.org,+918685289755,38,Delhi,wallet,2026-05-01,182.92,True,0
USR00300,Kamya Sachar,mnaik@example.org,8368457760,22,Delhi,savings,2025-11-22,653.53,True,0
USR00301,Bhavani Babu,chasmumahuja@example.com,+913504888992,18,Mumbai,savings,2026-01-17,10048.53,True,0
USR00302,Baljiwan Sharma,nachiket24@example.com,3344196931,33,Hyderabad,wallet,2025-09-24,24965.22,True,0
USR00303,Vasudha Ghose,mchandran@example.net,00961055661,36,Bengaluru,savings,2025-03-15,17477.76,True,0
USR00304,Advay Raja,modybenjamin@example.com,9258320679,26,Pune,wallet,2025-07-04,4376.52,True,0
USR00305,Tristan Sankaran,meera22@example.com,+917908641686,24,Mumbai,savings,2025-03-07,14276.19,True,0
USR00306,Krishna Srivastava,vinayarana@example.net,3898331465,18,Bengaluru,savings,2025-03-24,66690.83,True,0
USR00307,Isaiah Sachdev,wpau@example.org,05904259792,33,Jaipur,current,2025-03-05,147.85,False,1
USR00308,Chaitanya Kaur,kashvidugal@example.net,+911039240514,46,Lucknow,wallet,2025-05-13,71672.17,True,0
USR00309,Urishilla Bajaj,shaurya83@example.org,8487920698,23,Pune,savings,2025-08-26,16195.51,True,0
USR00310,Aadhya Garde,mandersai@example.net,4070164510,18,Pune,savings,2025-01-19,1445.8,True,1
USR00311,Libni Kashyap,ttrivedi@example.org,07981238780,25,Hyderabad,savings,2026-01-29,15488.33,True,0
USR00312,Yug Wagle,gauri76@example.net,+910555438404,25,Bengaluru,savings,2025-12-16,2006.98,True,0
USR00313,Ayushman Mammen,maxom@example.com,2168936392,34,Mumbai,savings,2025-07-30,16027.59,True,0
USR00314,Devika Narayan,ndeep@example.net,+919832482629,42,Delhi,savings,2025-11-12,1497.5,True,0
USR00315,Eesha Bir,goureesha@example.org,0566474231,28,Mumbai,wallet,2025-01-31,1943.11,True,0
USR00316,Qasim Bal,vihaan93@example.org,0517289752,26,Delhi,wallet,2025-01-16,16696.22,True,0
USR00317,Vyanjana Som,nihalhans@example.org,+916046333127,55,Kolkata,current,2024-12-20,9257.79,True,0
USR00318,Ekta Shankar,prisharavel@example.org,6569998808,40,Delhi,wallet,2025-09-20,830.44,True,0
USR00319,Siya Shan,korpalzilmil@example.net,00868034764,51,Chennai,wallet,2025-08-29,2118.77,True,0
USR00320,Triya Ganesan,nmenon@example.org,8277181298,37,Delhi,savings,2024-12-31,2449.72,True,0
USR00321,Maya Sachdev,shravya02@example.com,3714521117,40,Chennai,wallet,2026-01-16,12486.9,True,0
USR00322,Frederick Viswanathan,nvaidya@example.org,08602592222,48,Mumbai,savings,2026-01-06,8532.13,True,0
USR00323,Oni Morar,sanaya42@example.org,+913094077780,39,Bengaluru,wallet,2025-04-21,1566.72,True,0
USR00324,Wazir Kalla,asetty@example.com,+919903849830,37,Pune,current,2026-05-04,20342.18,True,0
USR00325,Manbir Bhakta,balhaar20@example.net,9451016224,40,Pune,savings,2025-03-20,78.65,True,0
USR00326,Tamanna Parsa,chanderchandani@example.com,06168147214,18,Pune,current,2026-04-30,20767.17,True,0
USR00327,Odika Vohra,shauryabhardwaj@example.org,8179469548,32,Delhi,savings,2025-10-15,84131.19,True,0
USR00328,Kai Taneja,ztailor@example.org,3430107139,46,Mumbai,current,2026-04-20,3673.34,True,0
USR00329,Odika Bath,inaya83@example.org,3441448850,23,Bengaluru,current,2025-03-11,195.21,True,1
USR00330,Gauri Om,lbalakrishnan@example.org,05770272785,23,Mumbai,savings,2025-06-12,510.92,True,1
USR00331,Odika Bhalla,diya88@example.org,+919551240568,30,Mumbai,savings,2025-04-06,10344.97,True,0
USR00332,Lopa Grover,morardivya@example.net,+914617357438,34,Delhi,wallet,2026-04-14,60235.1,True,0
USR00333,Parth Choudhury,baljiwan31@example.com,0782357845,24,Mumbai,savings,2026-01-21,8537.93,True,0
USR00334,Guneet Varty,sameshbansal@example.com,08104091570,30,Chennai,savings,2025-09-05,21824.29,True,0
USR00335,Devika Bajaj,shaurya53@example.org,04857142241,33,Bengaluru,wallet,2026-03-28,1889.17,True,0
USR00336,Yoshita Chaudry,inayanagar@example.com,+914932149587,56,Delhi,savings,2025-12-28,45030.1,True,0
USR00337,Kalpit Balakrishnan,gbedi@example.com,+911662997954,39,Delhi,savings,2025-05-29,26729.84,True,0
USR00338,Rudra Walla,shroffkaran@example.org,7174773329,25,Kolkata,savings,2025-09-11,866.6,True,0
USR00339,Januja Ramanathan,ganganair@example.com,00171577245,19,Bengaluru,savings,2025-04-04,9192.51,True,0
USR00340,Yashoda Chauhan,uchhabra@example.net,1487696393,18,Ahmedabad,wallet,2025-09-25,35137.57,True,0
USR00341,Vasatika Rajagopalan,oaksathvik@example.net,6695832197,24,Mumbai,savings,2026-02-19,2139.79,True,1
USR00342,Ubika Nanda,saxenapatrick@example.com,01919657013,24,Delhi,wallet,2025-10-06,4838.66,True,0
USR00343,Aadi Din,snehawali@example.com,09973354946,23,Mumbai,savings,2025-10-09,22489.3,True,0
USR00344,Gaurav Anand,sdatta@example.org,08008514036,18,Delhi,savings,2026-02-19,1933.59,True,1
USR00345,Eesha Raja,braj@example.net,+912723865624,32,Jaipur,savings,2025-12-05,16350.28,True,0
USR00346,Krish Apte,babumaanas@example.net,06212679692,31,Pune,current,2025-03-14,26392.44,True,0
USR00347,Yashodhara Samra,wrajagopalan@example.org,+916909738468,25,Lucknow,current,2025-07-13,9352.43,True,0
USR00348,Bahadurjit Barad,hpillay@example.net,01284781891,40,Chennai,savings,2025-03-15,334.22,True,0
USR00349,Urmi Brahmbhatt,chatresh58@example.org,07879565442,38,Kolkata,current,2025-12-13,1828.6,True,0
USR00350,Daksha Lad,solankiomkaar@example.net,+914904712814,42,Delhi,wallet,2026-02-17,1591.86,True,1
USR00351,Kevin Mand,aarini01@example.net,+919275243728,38,Bengaluru,savings,2026-03-18,16585.57,True,0
USR00352,Hemal Chad,miteshtandon@example.com,03723950410,25,Pune,savings,2026-02-17,5149.77,True,0
USR00353,Ucchal Rastogi,emitra@example.net,3667428604,18,Delhi,wallet,2025-08-10,2699.58,True,0
USR00354,Lavanya Mutti,chatterjeeirya@example.com,4544149673,33,Chennai,savings,2025-05-03,2024.48,True,0
USR00355,Zinal Nazareth,dhritianne@example.net,+911061817534,34,Mumbai,savings,2025-08-03,22176.97,True,0
USR00356,Reyansh Bandi,chandadakshesh@example.net,3911192692,40,Bengaluru,wallet,2025-02-12,4978.29,True,0
USR00357,Qarin Kulkarni,unni17@example.com,05421406650,18,Jaipur,savings,2025-03-13,22415.67,True,0
USR00358,Alka Gokhale,fboase@example.org,6271286391,23,Pune,savings,2025-04-01,6616.48,True,0
USR00359,Aashi Chauhan,boraekavir@example.net,4707200642,22,Mumbai,current,2025-09-18,11422.32,True,0
USR00360,Mahika Aggarwal,bsridhar@example.com,1830671985,39,Delhi,wallet,2025-08-24,14258.31,True,0
USR00361,Chavvi Rattan,chanajasmit@example.net,01743280634,59,Kolkata,current,2024-12-27,3054.25,True,0
USR00362,Hredhaan Parmer,ochad@example.com,3203093761,35,Jaipur,wallet,2025-08-27,24036.43,True,0
USR00363,Xalak Walla,cbabu@example.com,+915061387829,25,Lucknow,current,2026-01-05,8113.11,True,0
USR00364,Ekbal Bansal,vrindabahl@example.com,0320204179,45,Lucknow,current,2025-08-27,87533.11,True,0
USR00365,Devansh Cherian,tankthomas@example.org,+916565198253,27,Kolkata,savings,2025-10-30,19059.9,True,0
USR00366,Oscar Nayak,daraanusha@example.org,02582739021,36,Delhi,wallet,2025-11-06,6161.1,True,0
USR00367,Nakul Babu,abuch@example.org,+911946723248,36,Bengaluru,wallet,2025-02-11,6642.79,True,0
USR00368,Nisha Khare,baljiwangole@example.net,09145608331,41,Mumbai,savings,2025-01-25,4202.45,True,0
USR00369,Janaki Zacharia,ucchaljoshi@example.com,+913127722005,42,Chennai,current,2025-07-11,8977.13,True,0
USR00370,Shaurya Saran,gaurika97@example.org,+910822078113,32,Pune,wallet,2025-12-15,20095.12,True,0
USR00371,Eshana Saini,eshanakarpe@example.org,03136363179,30,Mumbai,wallet,2025-09-08,1082.77,True,0
USR00372,Chatura Sarin,taraksha@example.org,05273543520,27,Mumbai,savings,2025-02-12,1131.7,True,0
USR00373,Avni Deshpande,shrofftara@example.com,+915349292983,28,Delhi,current,2026-04-23,506.29,True,0
USR00374,Nisha Vig,lkalita@example.com,04063356939,21,Pune,savings,2025-02-08,3974.4,True,0
USR00375,Abdul Sahni,bariaupma@example.net,0686717731,42,Mumbai,savings,2025-10-07,12329.74,True,0
USR00376,Niharika Kamdar,jagratimerchant@example.org,1074279907,37,Mumbai,savings,2026-02-03,7209.59,True,0
USR00377,Lakshit Ravi,kamalashetty@example.net,0165804649,30,Ahmedabad,savings,2025-03-16,20200.57,True,0
USR00378,Faris Nayak,varmajanuja@example.org,+916579055281,33,Pune,current,2026-02-20,54055.02,True,0
USR00379,Lakshit Natt,ishaansridhar@example.net,3355486401,34,Pune,savings,2026-03-02,5452.28,True,0
USR00380,Hemani Sethi,hthaker@example.org,08847951371,35,Mumbai,savings,2025-04-11,3697.01,True,0
USR00381,Mahika Gola,faraj12@example.com,+912723804682,34,Hyderabad,savings,2025-07-10,5377.26,True,0
USR00382,Idika Salvi,sbail@example.org,+910385695579,28,Mumbai,wallet,2025-10-04,13699.74,True,0
USR00383,Tanvi Modi,daminigarg@example.com,+917540254729,22,Mumbai,savings,2026-01-14,3074.59,True,0
USR00384,Bhavika Gopal,miteshedwin@example.org,+910592745238,21,Delhi,wallet,2025-12-07,8410.29,True,0
USR00385,Edhitha Padmanabhan,kashishsen@example.net,+918410672752,21,Mumbai,savings,2025-05-22,13706.1,True,0
USR00386,Yashica Narula,urvi49@example.net,+919751702814,41,Mumbai,wallet,2025-06-24,30437.1,True,0
USR00387,Neelima Kannan,fparikh@example.com,+919398343018,22,Hyderabad,wallet,2025-03-02,1140.43,True,1
USR00388,Gagan Vala,fhayer@example.com,9805626565,36,Bengaluru,wallet,2025-09-24,44378.95,True,0
USR00389,Bhavani Pai,darika78@example.org,+917674266299,25,Bengaluru,current,2025-08-27,7280.08,True,0
USR00390,Maanas Johal,vaishnavi85@example.org,6106462879,37,Lucknow,savings,2025-12-03,9605.39,True,0
USR00391,Ryan Grewal,jmann@example.com,+914947873002,35,Delhi,wallet,2025-08-04,2262.76,True,0
USR00392,Charita Sodhi,maniomisha@example.org,03014719597,29,Bengaluru,savings,2025-09-15,14613.55,True,0
USR00393,Aarna Soni,prakashyauvani@example.net,0429025725,43,Delhi,savings,2026-03-26,115.4,True,0
USR00394,Chatresh Mahajan,oni50@example.com,08183219285,57,Bengaluru,savings,2026-02-13,9322.22,True,0
USR00395,Charvi Madan,gopal89@example.com,+910284576521,28,Delhi,savings,2026-04-27,1812.84,True,0
USR00396,Mohammed Thakur,raghavvora@example.net,8167112075,42,Mumbai,savings,2025-04-12,16878.36,True,0
USR00397,Janani Dewan,wvirk@example.com,+914013223423,30,Ahmedabad,current,2026-04-25,7940.47,True,0
USR00398,Farhan Sandal,brahmbhattanirudh@example.com,00310890714,22,Chennai,wallet,2025-09-16,5280.17,True,0
USR00399,Dominic Mitra,charjatin@example.net,+919325012495,42,Chennai,savings,2025-11-18,13887.37,True,0
USR00400,Naveen Tella,yashasvibir@example.org,0833428013,39,Mumbai,savings,2026-01-07,16300.16,True,0
USR00401,Jeevika Goyal,lchhabra@example.com,06383615171,31,Jaipur,current,2025-09-13,6572.26,True,0
USR00402,Warhi Patel,banjeet15@example.com,+916479473864,42,Hyderabad,savings,2025-02-18,32844.08,True,0
USR00403,Ranbir Boase,lpillai@example.org,7167811266,38,Mumbai,savings,2026-01-17,34911.36,True,0
USR00404,Om Bhattacharyya,rushil53@example.net,01367499465,23,Hyderabad,savings,2026-02-22,17805.87,True,0
USR00405,Nidhi Sundaram,manan71@example.org,07732010170,41,Delhi,current,2026-03-13,12268.5,True,0
USR00406,Lavanya Narain,chavvichar@example.org,8773477848,32,Kolkata,savings,2025-08-03,7350.46,True,0
USR00407,Andrew Balay,ydani@example.com,06770028427,35,Pune,wallet,2026-04-14,1182.7,True,1
USR00408,Krish Muni,wsura@example.org,7889778280,35,Kolkata,savings,2026-03-12,1561.65,True,0
USR00409,Adya Talwar,xpandit@example.com,00090255905,33,Mumbai,savings,2025-04-01,7039.33,True,0
USR00410,Gunbir Sangha,ishanvi65@example.org,3334911415,30,Jaipur,savings,2026-03-19,21526.4,True,0
USR00411,Anmol Yohannan,baljiwan76@example.net,6407905696,46,Chennai,current,2025-04-14,5592.45,True,0
USR00412,Guneet Suresh,jhagayathri@example.com,5294563718,29,Hyderabad,savings,2026-01-18,13020.42,True,0
USR00413,Bhavna Lanka,mishraneelima@example.org,1919541987,34,Mumbai,savings,2026-03-30,7272.66,True,0
USR00414,Shaurya Palan,mittalyamini@example.com,08536649878,38,Delhi,savings,2025-09-22,7548.67,True,0
USR00415,Anirudh Varty,xalakkala@example.net,7489690835,34,Delhi,wallet,2026-04-07,46825.84,True,0
USR00416,Manbir Khosla,charitasaran@example.com,01364424936,33,Mumbai,current,2024-12-22,11824.44,True,0
USR00417,Ishaan Doctor,ayaankorpal@example.com,07866032420,60,Kolkata,savings,2025-05-14,21526.08,True,0
USR00418,Arunima Goda,sunderanmol@example.org,+915941651623,18,Mumbai,savings,2025-03-24,18517.19,True,0
USR00419,Xiti Dara,watika13@example.net,+915596363212,40,Hyderabad,savings,2025-06-24,6399.04,True,0
USR00420,Anvi Sarraf,lkumar@example.org,08515867342,28,Delhi,wallet,2026-01-23,25454.13,True,0
USR00421,Vaishnavi Pillai,ansh90@example.net,0348645183,23,Delhi,savings,2025-12-13,14539.85,True,0
USR00422,Lipika Anand,tkumer@example.org,+914327560417,18,Mumbai,savings,2025-12-20,2481.86,True,1
USR00423,Nitara Natarajan,kchaudhry@example.net,08156985700,28,Pune,savings,2025-09-10,2100.18,True,0
USR00424,Sachi Deshpande,rattanryan@example.net,05911238296,18,Mumbai,wallet,2026-04-24,9432.38,True,0
USR00425,Siya Sridhar,abhaghose@example.net,5431652669,24,Hyderabad,savings,2025-07-10,29876.68,True,0
USR00426,Ansh Bajaj,gauravshere@example.org,02069694215,34,Bengaluru,current,2025-03-23,12407.44,True,0
USR00427,Jacob Atwal,rsetty@example.com,+913334476263,47,Bengaluru,wallet,2025-03-03,59245.36,True,0
USR00428,Barkha Gulati,agole@example.org,+914439735971,25,Bengaluru,wallet,2025-08-27,24644.09,True,0
USR00429,Upasna Deol,mitali36@example.net,09411800537,18,Bengaluru,current,2026-03-12,4299.12,True,1
USR00430,Chakradev Ahluwalia,yamini96@example.com,05280924287,26,Ahmedabad,savings,2025-10-18,21569.9,True,0
USR00431,Upadhriti Deo,nadigrachita@example.org,01502745644,56,Pune,savings,2025-08-10,6664.23,True,0
USR00432,Zansi Munshi,ugala@example.net,02870320320,38,Lucknow,savings,2026-03-18,23654.13,True,0
USR00433,Abha Gade,hsarin@example.com,+917587771215,32,Mumbai,wallet,2026-04-07,20233.6,True,0
USR00434,Samar Mander,omtrivedi@example.com,9390892613,30,Kolkata,current,2026-01-06,24846.62,True,0
USR00435,Girindra Narasimhan,manejairaj@example.com,09152017774,49,Bengaluru,savings,2025-02-06,7852.16,True,0
USR00436,Forum Bassi,unair@example.net,2304501896,27,Hyderabad,current,2025-08-28,14998.75,True,0
USR00437,Mohini Kumer,wriddhishrastogi@example.org,+913266421476,21,Mumbai,savings,2025-12-03,3164.77,True,1
USR00438,Karan Parmer,pillaiyauvani@example.org,07674996165,37,Kolkata,savings,2026-01-23,3556.97,True,0
USR00439,Radha Sandhu,bariayochana@example.com,03278814761,29,Bengaluru,savings,2026-01-16,5817.97,True,0
USR00440,Charita Dixit,charitakothari@example.net,04908108186,27,Delhi,savings,2025-03-03,513.74,True,0
USR00441,Girindra Shetty,isha49@example.org,0172260164,39,Hyderabad,current,2026-04-12,8949.83,True,0
USR00442,Suhani Sengupta,harita23@example.org,+919416800610,20,Delhi,savings,2025-12-05,1494.27,True,1
